,activity_id,nest_id,video_id,behavior,recess_cause,datetime_begin_raw,datetime_end_raw,datetime_begin_corrected,datetime_end_corrected,has_negative_duration,begin_dt,end_dt,duration_min,duration_hr,total_mins,init_median,year,species,fate,fate_day
1,28130,25ejs077,25-EJS077,I-Incubating,NotApplicable,2025-07-09T05:28:14-08:00,2025-07-15T03:34:15-08:00,2025-07-09T05:28:09-08:00,2025-07-15T03:34:20-08:00,FALSE,7/9/2025 5:28,7/15/2025 3:34,8526.183333,142.1030556,15059.85,174.5,2025,KIEI,Destroyed,204
2,27973,24cam058,24-CAM058_1,I-Incubating,NotApplicable,2024-07-11T04:45:02-08:00,2024-07-16T03:26:27-08:00,2024-07-11T04:44:57-08:00,2024-07-16T03:26:32-08:00,FALSE,7/11/2024 4:44,7/16/2024 3:26,7121.583333,118.6930556,27151.16667,176.75,2024,KIEI,Hatched,204
3,27922,24akm020,24-AKM020_1,I-Incubating,NotApplicable,2024-07-05T03:58:25-08:00,2024-07-10T02:33:50-08:00,2024-07-05T03:58:20-08:00,2024-07-10T02:33:55-08:00,FALSE,7/5/2024 3:58,7/10/2024 2:33,7115.583333,118.5930556,30951.53333,170.75,2024,KIEI,Abandoned,198
4,27435,23jls040,23-JLS040_1,I-Incubating,NotApplicable,2023-07-01T10:07:35-08:00,2023-07-06T08:04:29-08:00,2023-07-01T10:07:30-08:00,2023-07-06T08:04:34-08:00,FALSE,7/1/2023 10:07,7/6/2023 8:04,7077.066667,117.9511111,15435.05,165,2023,KIEI,Destroyed,193
5,27267,22jam031,22-JAM031_2,I-Incubating,NotApplicable,2022-07-10T05:38:23-08:00,2022-07-14T10:23:01-08:00,2022-07-10T05:38:18-08:00,2022-07-14T10:23:06-08:00,FALSE,7/10/2022 5:38,7/14/2022 10:23,6044.8,100.7466667,28501.5,177,2022,KIEI,Hatched,202
6,27924,24akm020,24-AKM020_1,I-Incubating,NotApplicable,2024-07-10T02:50:10-08:00,2024-07-14T05:03:38-08:00,2024-07-10T02:50:05-08:00,2024-07-14T05:03:43-08:00,FALSE,7/10/2024 2:50,7/14/2024 5:03,5893.633333,98.22722222,30951.53333,170.75,2024,KIEI,Abandoned,198
7,27271,22jam031,22-JAM031_2,I-Incubating,NotApplicable,2022-07-17T03:58:32-08:00,2022-07-21T06:11:50-08:00,2022-07-17T03:58:27-08:00,2022-07-21T06:11:55-08:00,FALSE,7/17/2022 3:58,7/21/2022 6:11,5893.466667,98.22444444,28501.5,177,2022,KIEI,Hatched,202
8,27547,23kwm086,23-KWM086_1,I-Incubating,NotApplicable,2023-07-02T08:57:16-08:00,2023-07-06T09:12:44-08:00,2023-07-02T08:57:11-08:00,2023-07-06T09:12:49-08:00,FALSE,7/2/2023 8:57,7/6/2023 9:12,5775.633333,96.26055556,15683.11667,164,2023,SPEI,Hatched,194
9,27084,22jam031,22-JAM031_1,I-Incubating,NotApplicable,2022-07-04T08:25:42-08:00,2022-07-08T04:21:20-08:00,2022-07-04T08:25:37-08:00,2022-07-08T04:21:20-08:00,FALSE,7/4/2022 8:25,7/8/2022 4:21,5515.716667,91.92861111,28501.5,177,2022,KIEI,Hatched,202
10,28111,25ejs077,25-EJS077,I-Incubating,NotApplicable,2025-07-05T06:42:37-08:00,2025-07-09T01:46:14-08:00,2025-07-05T06:42:32-08:00,2025-07-09T01:46:19-08:00,FALSE,7/5/2025 6:42,7/9/2025 1:46,5463.783333,91.06305556,15059.85,174.5,2025,KIEI,Destroyed,204
11,27437,23jls040,23-JLS040_1,I-Incubating,NotApplicable,2023-07-06T08:20:59-08:00,2023-07-10T03:06:45-08:00,2023-07-06T08:20:54-08:00,2023-07-10T03:06:50-08:00,FALSE,7/6/2023 8:20,7/10/2023 3:06,5445.933333,90.76555556,15435.05,165,2023,KIEI,Destroyed,193
12,27455,23jan134,23-JAN134_1,I-Incubating,NotApplicable,2023-07-07T08:59:34-08:00,2023-07-11T03:24:22-08:00,2023-07-07T08:59:29-08:00,2023-07-11T03:24:27-08:00,FALSE,7/7/2023 8:59,7/11/2023 3:24,5424.966667,90.41611111,13838.88333,165,NA,NA,NA,NA
13,22625,13crg028,13-CRG028_1,I-Incubating,NotApplicable,2013-07-04T07:15:45-08:00,2013-07-07T23:35:15-08:00,2013-07-04T07:17:20-08:00,2013-07-07T23:37:05-08:00,FALSE,7/4/2013 7:17,7/7/2013 23:37,5299.75,88.32916667,6920.366667,162,2013,SPEI,Hatched,189
14,27947,24akm052,24-AKM052_1,I-Incubating,NotApplicable,2024-07-04T07:18:44-08:00,2024-07-07T18:56:02-08:00,2024-07-04T07:18:39-08:00,2024-07-07T18:56:07-08:00,FALSE,7/4/2024 7:18,7/7/2024 18:56,5017.466667,83.62444444,16032.36667,166,2024,SPEI,Hatched,196
15,25967,19cht010,19-CHT010_2,I-Incubating,NotApplicable,2019-06-27T12:52:26-08:00,2019-06-30T23:11:04-08:00,2019-06-27T12:52:21-08:00,2019-06-30T23:11:09-08:00,FALSE,6/27/2019 12:52,6/30/2019 23:11,4938.8,82.31333333,20017.1,161.8333333,2019,KIEI,Hatched,190
16,27735,23drs084,23-DRS084_1,I-Incubating,NotApplicable,2023-07-09T07:39:03-08:00,2023-07-12T13:12:14-08:00,2023-07-09T07:38:58-08:00,2023-07-12T13:12:19-08:00,FALSE,7/9/2023 7:38,7/12/2023 13:12,4653.35,77.55583333,13204.03333,167,2023,SPEI,Hatched,194
17,27763,23drs086,23-DRS086_1,I-Incubating,NotApplicable,2023-07-04T05:15:36-08:00,2023-07-07T09:16:37-08:00,2023-07-04T05:15:31-08:00,2023-07-07T09:16:42-08:00,FALSE,7/4/2023 5:15,7/7/2023 9:16,4561.183333,76.01972222,9641.316667,165,2023,KIEI,Hatched,192
18,27507,23hec144,23-HEC144_1,I-Incubating,NotApplicable,2023-07-02T03:42:36-08:00,2023-07-05T07:42:17-08:00,2023-07-02T03:42:31-08:00,2023-07-05T07:42:22-08:00,FALSE,7/2/2023 3:42,7/5/2023 7:42,4559.85,75.9975,16440.78333,170,2023,KIEI,Destroyed,194
19,27965,24cam058,24-CAM058_1,I-Incubating,NotApplicable,2024-07-05T04:23:42-08:00,2024-07-08T07:04:12-08:00,2024-07-05T04:23:37-08:00,2024-07-08T07:04:17-08:00,FALSE,7/5/2024 4:23,7/8/2024 7:04,4480.666667,74.67777778,27151.16667,176.75,2024,KIEI,Hatched,204
20,27556,23kwm086,23-KWM086_1,I-Incubating,NotApplicable,2023-07-08T08:35:48-08:00,2023-07-11T09:39:29-08:00,2023-07-08T08:35:43-08:00,2023-07-11T09:39:34-08:00,FALSE,7/8/2023 8:35,7/11/2023 9:39,4383.85,73.06416667,15683.11667,164,2023,SPEI,Hatched,194
21,22464,12keo001,12-KEO001_1,I-Incubating,NotApplicable,2012-06-22T06:30:15-08:00,2012-06-25T07:09:45-08:00,2012-06-22T06:39:43-08:00,2012-06-25T07:19:28-08:00,FALSE,6/22/2012 6:39,6/25/2012 7:19,4359.75,72.6625,26854.13333,166.5,2012,SPEI,Hatched,192
22,27089,22nrg021,22-NRG021_1,I-Incubating,NotApplicable,2022-07-10T04:10:50-08:00,2022-07-13T04:45:11-08:00,2022-07-10T04:10:45-08:00,2022-07-13T04:45:16-08:00,FALSE,7/10/2022 4:10,7/13/2022 4:45,4354.516667,72.57527778,17036.45,175,2022,SPEI,Hatched,201
23,25056,14eeu038,14-EEU038_1,I-Incubating,NotApplicable,1999-12-31T15:13:56-09:00,2000-01-03T14:38:11-09:00,2014-07-05T11:23:23-08:00,2014-07-08T10:47:53-08:00,FALSE,7/5/2014 11:23,7/8/2014 10:47,4284.5,71.40833333,18581,169.875,2014,KIEI,Hatched,2
24,25204,14mwm015,14-MWM015_1,I-Incubating,NotApplicable,2014-07-05T02:54:30-08:00,2014-07-08T01:42:30-08:00,2014-07-05T05:55:07-08:00,2014-07-08T04:43:22-08:00,FALSE,7/5/2014 5:55,7/8/2014 4:43,4248.25,70.80416667,12819.11667,168,2014,SPEI,Hatched,193
25,25538,14mwm054,14-MWM054_2,I-Incubating,NotApplicable,2014-07-05T07:04:36-08:00,2014-07-08T05:52:21-08:00,2014-07-05T10:50:00-08:00,2014-07-08T09:37:52-08:00,FALSE,7/5/2014 10:50,7/8/2014 9:37,4247.866667,70.79777778,12692.25,166.5833333,2014,KIEI,Hatched,191
26,27467,23jan116,23-JAN116_1,I-Incubating,NotApplicable,2023-07-06T08:52:48-08:00,2023-07-09T06:48:38-08:00,2023-07-06T08:52:43-08:00,2023-07-09T06:48:43-08:00,FALSE,7/6/2023 8:52,7/9/2023 6:48,4196,69.93333333,8844.333333,164,NA,NA,NA,NA
27,21483,11est009,11-EST009_3,I-Incubating,NotApplicable,2011-07-02T06:41:05-08:00,2011-07-05T04:35:20-08:00,2011-07-02T06:58:17-08:00,2011-07-05T04:52:47-08:00,FALSE,7/2/2011 6:58,7/5/2011 4:52,4194.5,69.90833333,21401,164.0833333,2011,KIEI,Hatched,193
28,27451,23jan134,23-JAN134_1,I-Incubating,NotApplicable,2023-07-03T07:10:26-08:00,2023-07-06T04:36:57-08:00,2023-07-03T07:10:21-08:00,2023-07-06T04:37:02-08:00,FALSE,7/3/2023 7:10,7/6/2023 4:37,4166.683333,69.44472222,13838.88333,165,NA,NA,NA,NA
29,25362,13deg044,13-DEG044_1,I-Incubating,NotApplicable,2013-07-02T13:26:22-08:00,2013-07-05T10:22:37-08:00,2013-07-02T15:09:38-08:00,2013-07-05T12:06:00-08:00,FALSE,7/2/2013 15:09,7/5/2013 12:06,4136.366667,68.93944444,13552.61667,167,2013,KIEI,Hatched,193
30,26243,19noc017,19-NOC017_1,I-Incubating,NotApplicable,2019-06-26T09:33:21-08:00,2019-06-29T06:25:41-08:00,2019-06-26T09:33:16-08:00,2019-06-29T06:25:46-08:00,FALSE,6/26/2019 9:33,6/29/2019 6:25,4132.5,68.875,18492.61667,162,2019,SPEI,Hatched,189
31,27072,22esw041,22-ESW041_1,I-Incubating,NotApplicable,2022-07-05T07:54:03-08:00,2022-07-08T04:31:24-08:00,2022-07-05T07:53:58-08:00,2022-07-08T04:31:29-08:00,FALSE,7/5/2022 7:53,7/8/2022 4:31,4117.516667,68.62527778,23844.31667,172.5,2022,KIEI,Destroyed,199
32,25955,11est009,11-EST009_2,I-Incubating,NotApplicable,2011-06-27T09:17:20-08:00,2011-06-30T05:41:35-08:00,2011-06-27T09:34:32-08:00,2011-06-30T05:59:02-08:00,FALSE,6/27/2011 9:34,6/30/2011 5:59,4104.5,68.40833333,21401,164.0833333,2011,KIEI,Hatched,193
33,27257,22nrg021,22-NRG021_2,I-Incubating,NotApplicable,2022-07-17T06:17:37-08:00,2022-07-20T01:55:48-08:00,2022-07-17T06:17:32-08:00,2022-07-20T01:55:53-08:00,FALSE,7/17/2022 6:17,7/20/2022 1:55,4058.35,67.63916667,17036.45,175,2022,SPEI,Hatched,201
34,27236,22esw041,22-ESW041_2,I-Incubating,NotApplicable,2022-07-14T11:57:27-08:00,2022-07-17T04:21:28-08:00,2022-07-14T11:57:22-08:00,2022-07-17T04:21:33-08:00,FALSE,7/14/2022 11:57,7/17/2022 4:21,3864.183333,64.40305556,23844.31667,172.5,2022,KIEI,Destroyed,199
35,27269,22jam031,22-JAM031_2,I-Incubating,NotApplicable,2022-07-14T10:36:21-08:00,2022-07-17T02:52:22-08:00,2022-07-14T10:36:16-08:00,2022-07-17T02:52:27-08:00,FALSE,7/14/2022 10:36,7/17/2022 2:52,3856.183333,64.26972222,28501.5,177,2022,KIEI,Hatched,202
37,28153,25cbp038,25-CBP038,I-Incubating,NotApplicable,2025-07-15T11:17:08-08:00,2025-07-18T01:53:49-08:00,2025-07-15T11:17:03-08:00,2025-07-18T01:53:54-08:00,FALSE,7/15/2025 11:17,7/18/2025 1:53,3756.85,62.61416667,17082.13333,175,2025,KIEI,Hatched,201
39,22524,13deg044,13-DEG044_3,I-Incubating,NotApplicable,2013-07-09T07:02:10-08:00,2013-07-11T20:56:40-08:00,2013-07-09T08:45:17-08:00,2013-07-11T22:40:02-08:00,FALSE,7/9/2013 8:45,7/11/2013 22:40,3714.75,61.9125,13552.61667,167,2013,KIEI,Hatched,193
40,28055,24jan109,24-JAN109_1,I-Incubating,NotApplicable,2024-07-13T02:23:25-08:00,2024-07-15T13:17:19-08:00,2024-07-13T02:23:20-08:00,2024-07-15T13:17:24-08:00,FALSE,7/13/2024 2:23,7/15/2024 13:17,3534.066667,58.90111111,17687.83333,169,NA,NA,NA,NA
41,22527,13deg047,13-DEG047_1,I-Incubating,NotApplicable,2013-07-11T02:27:56-08:00,2013-07-13T13:14:56-08:00,2013-07-11T06:07:29-08:00,2013-07-13T16:54:44-08:00,FALSE,7/11/2013 6:07,7/13/2013 16:54,3527.25,58.7875,5180.866667,168.5,2013,KIEI,Hatched,195
42,25261,19noc018,19-NOC018_1,I-Incubating,NotApplicable,2019-07-04T05:11:41-08:00,2019-07-06T15:39:34-08:00,2019-07-04T05:06:27-08:00,2019-07-06T15:34:30-08:00,FALSE,7/4/2019 5:06,7/6/2019 15:34,3508.05,58.4675,7363.066667,162.75,2019,KIEI,Abandoned,189
43,22304,12mtw040,12-MTW040_1,I-Incubating,NotApplicable,2012-07-02T09:15:10-08:00,2012-07-04T17:56:55-08:00,2012-07-02T09:25:47-08:00,2012-07-04T18:07:47-08:00,FALSE,7/2/2012 9:25,7/4/2012 18:07,3402,56.7,15731.5,160,2012,KIEI,Hatched,194
44,23005,15qmb003,15-QMB003_1,I-Incubating,NotApplicable,2015-07-01T13:04:15-08:00,2015-07-03T20:03:15-08:00,2015-07-01T12:50:07-08:00,2015-07-03T19:49:22-08:00,FALSE,7/1/2015 12:50,7/3/2015 19:49,3299.25,54.9875,5646.616667,158.5,2015,SPEI,Hatched,185
45,27491,23jan038,23-JAN038_1,I-Incubating,NotApplicable,2023-06-29T06:23:37-08:00,2023-07-01T11:03:22-08:00,2023-06-29T06:23:32-08:00,2023-07-01T11:03:27-08:00,FALSE,6/29/2023 6:23,7/1/2023 11:03,3159.916667,52.66527778,7039.55,169,NA,NA,NA,NA
46,25315,12rrg007,12-RRG007_1,I-Incubating,NotApplicable,2012-06-25T22:41:13-08:00,2012-06-28T02:41:28-08:00,2012-06-26T00:15:02-08:00,2012-06-28T04:15:32-08:00,FALSE,6/26/2012 0:15,6/28/2012 4:15,3120.5,52.00833333,22670.11667,166,2012,SPEI,Hatched,192
47,27583,23drs009,23-DRS009_1,I-Incubating,NotApplicable,2013-01-17T18:31:30-09:00,2013-01-19T22:18:03-09:00,2023-06-22T22:23:31-08:00,2023-06-25T02:10:14-08:00,FALSE,6/22/2023 22:23,6/25/2023 2:10,3106.716667,51.77861111,16368.86667,NA,166,Pair Survey,22,NA
48,27727,23drs084,23-DRS084_1,I-Incubating,NotApplicable,2023-07-04T05:04:39-08:00,2023-07-06T08:36:13-08:00,2023-07-04T05:04:34-08:00,2023-07-06T08:36:18-08:00,FALSE,7/4/2023 5:04,7/6/2023 8:36,3091.733333,51.52888889,13204.03333,167,2023,SPEI,Hatched,194
49,25959,11est009,11-EST009_4,I-Incubating,NotApplicable,2011-07-07T02:05:13-08:00,2011-07-09T05:08:28-08:00,2011-07-07T02:22:33-08:00,2011-07-09T05:25:48-08:00,FALSE,7/7/2011 2:22,7/9/2011 5:25,3063.25,51.05416667,21401,164.0833333,2011,KIEI,Hatched,193
52,27902,24akm020,24-AKM020_1,I-Incubating,NotApplicable,2024-06-27T02:45:19-08:00,2024-06-29T05:28:33-08:00,2024-06-27T02:45:14-08:00,2024-06-29T05:28:38-08:00,FALSE,6/27/2024 2:45,6/29/2024 5:28,3043.4,50.72333333,30951.53333,170.75,2024,KIEI,Abandoned,198
54,27898,24akm020,24-AKM020_1,I-Incubating,NotApplicable,2024-06-24T05:47:49-08:00,2024-06-26T08:14:33-08:00,2024-06-24T05:47:44-08:00,2024-06-26T08:14:38-08:00,FALSE,6/24/2024 5:47,6/26/2024 8:14,3026.9,50.44833333,30951.53333,170.75,2024,KIEI,Abandoned,198
55,25363,13deg044,13-DEG044_2,I-Incubating,NotApplicable,2013-07-07T04:01:45-08:00,2013-07-09T06:15:00-08:00,2013-07-07T05:45:01-08:00,2013-07-09T07:58:16-08:00,FALSE,7/7/2013 5:45,7/9/2013 7:58,3013.25,50.22083333,13552.61667,167,2013,KIEI,Hatched,193
56,28143,25cbp038,25-CBP038,I-Incubating,NotApplicable,2025-07-13T04:33:34-08:00,2025-07-15T06:44:48-08:00,2025-07-13T04:33:29-08:00,2025-07-15T06:44:53-08:00,FALSE,7/13/2025 4:33,7/15/2025 6:44,3011.4,50.19,17082.13333,175,2025,KIEI,Hatched,201
57,25194,14mtw053,14-MTW053_4,I-Incubating,NotApplicable,2014-07-12T11:29:30-08:00,2014-07-14T13:27:00-08:00,2014-07-12T11:29:22-08:00,2014-07-14T13:27:07-08:00,FALSE,7/12/2014 11:29,7/14/2014 13:27,2997.75,49.9625,13902.11667,167.8958333,2014,SPEI,Hatched,196
58,22489,12jjn009,12-JJN009_4,I-Incubating,NotApplicable,2012-07-07T04:44:55-08:00,2012-07-09T06:41:25-08:00,2012-07-07T07:44:37-08:00,2012-07-09T09:41:22-08:00,FALSE,7/7/2012 7:44,7/9/2012 9:41,2996.75,49.94583333,27402.53333,167,2012,SPEI,Hatched,192
59,21893,11ncs003,11-NCS003_1,I-Incubating,NotApplicable,2011-06-21T08:25:30-08:00,2011-06-23T10:08:00-08:00,2011-06-22T08:30:38-08:00,2011-06-24T10:13:23-08:00,FALSE,6/22/2011 8:30,6/24/2011 10:13,2982.75,49.7125,29128.36667,163,2011,SPEI,Hatched,191
60,28131,25cbp040,25-CBP040,I-Incubating,NotApplicable,2025-07-09T05:55:15-08:00,2025-07-11T07:14:39-08:00,2025-07-09T05:55:10-08:00,2025-07-11T07:14:44-08:00,FALSE,7/9/2025 5:55,7/11/2025 7:14,2959.566667,49.32611111,5258.55,180,2025,KIEI,Destroyed,195
61,27904,24akm020,24-AKM020_1,I-Incubating,NotApplicable,2024-06-29T05:45:23-08:00,2024-07-01T06:42:57-08:00,2024-06-29T05:45:18-08:00,2024-07-01T06:43:02-08:00,FALSE,6/29/2024 5:45,7/1/2024 6:43,2937.733333,48.96222222,30951.53333,170.75,2024,KIEI,Abandoned,198
62,27067,22esw041,22-ESW041_1,I-Incubating,NotApplicable,2022-07-02T06:56:03-08:00,2022-07-04T07:51:37-08:00,2022-07-02T06:55:58-08:00,2022-07-04T07:51:42-08:00,FALSE,7/2/2022 6:55,7/4/2022 7:51,2935.733333,48.92888889,23844.31667,172.5,2022,KIEI,Destroyed,199
63,22720,15ery012,15-ERY012_1,I-Incubating,NotApplicable,2015-06-28T10:03:45-08:00,2015-06-30T10:51:08-08:00,2015-06-28T10:03:37-08:00,2015-06-30T10:51:08-08:00,FALSE,6/28/2015 10:03,6/30/2015 10:51,2927.516667,48.79194444,16776.75,166,2015,SPEI,Hatched,191
64,27577,23drs009,23-DRS009_1,I-Incubating,NotApplicable,2013-01-14T20:24:29-09:00,2013-01-16T21:11:03-09:00,2023-06-20T00:16:30-08:00,2023-06-22T01:03:14-08:00,FALSE,6/20/2023 0:16,6/22/2023 1:03,2926.733333,48.77888889,16368.86667,NA,166,Pair Survey,22,NA
65,22306,12mtw040,12-MTW040_2,I-Incubating,NotApplicable,2012-07-06T22:32:18-08:00,2012-07-08T23:17:03-08:00,2012-07-06T22:54:55-08:00,2012-07-08T23:39:55-08:00,FALSE,7/6/2012 22:54,7/8/2012 23:39,2925,48.75,15731.5,160,2012,KIEI,Hatched,194
66,27967,24cam058,24-CAM058_1,I-Incubating,NotApplicable,2024-07-08T07:13:22-08:00,2024-07-10T07:54:45-08:00,2024-07-08T07:13:17-08:00,2024-07-10T07:54:50-08:00,FALSE,7/8/2024 7:13,7/10/2024 7:54,2921.55,48.6925,27151.16667,176.75,2024,KIEI,Hatched,204
67,27782,23drs087,23-DRS087_1,I-Incubating,NotApplicable,2023-07-09T02:46:22-08:00,2023-07-11T03:25:56-08:00,2023-07-09T02:46:17-08:00,2023-07-11T03:26:01-08:00,FALSE,7/9/2023 2:46,7/11/2023 3:26,2919.733333,48.66222222,11932.53333,164,2023,SPEI,Hatched,193
68,25186,14mtw053,14-MTW053_3,I-Incubating,NotApplicable,2014-07-07T04:36:45-08:00,2014-07-09T05:15:00-08:00,2014-07-07T04:36:37-08:00,2014-07-09T05:15:07-08:00,FALSE,7/7/2014 4:36,7/9/2014 5:15,2918.5,48.64166667,13902.11667,167.8958333,2014,SPEI,Hatched,196
69,26228,19cht036,19-CHT036_1,I-Incubating,NotApplicable,2019-07-06T06:01:25-08:00,2019-07-08T06:37:29-08:00,2019-07-06T06:04:49-08:00,2019-07-08T06:41:03-08:00,FALSE,7/6/2019 6:04,7/8/2019 6:41,2916.233333,48.60388889,8171.966667,162.5416667,2019,SPEI,Hatched,189
71,27265,22jam031,22-JAM031_2,I-Incubating,NotApplicable,2022-07-08T04:57:59-08:00,2022-07-10T05:18:13-08:00,2022-07-08T04:57:54-08:00,2022-07-10T05:18:18-08:00,FALSE,7/8/2022 4:57,7/10/2022 5:18,2900.4,48.34,28501.5,177,2022,KIEI,Hatched,202
72,22721,15ery012,15-ERY012_2,I-Incubating,NotApplicable,2015-07-01T09:07:45-08:00,2015-07-03T09:26:45-08:00,2015-07-01T09:07:37-08:00,2015-07-03T09:26:52-08:00,FALSE,7/1/2015 9:07,7/3/2015 9:26,2899.25,48.32083333,16776.75,166,2015,SPEI,Hatched,191
73,22518,13deg023,13-DEG023_1,I-Incubating,NotApplicable,2013-07-04T02:49:30-08:00,2013-07-06T03:05:15-08:00,2013-07-04T02:31:34-08:00,2013-07-06T02:47:34-08:00,FALSE,7/4/2013 2:31,7/6/2013 2:47,2896,48.26666667,8190.366667,161.5,2013,KIEI,Hatched,190
74,27575,23drs009,23-DRS009_1,I-Incubating,NotApplicable,2013-01-12T19:52:55-09:00,2013-01-14T20:01:39-09:00,2023-06-17T23:44:56-08:00,2023-06-19T23:53:50-08:00,FALSE,6/17/2023 23:44,6/19/2023 23:53,2888.9,48.14833333,16368.86667,NA,166,Pair Survey,22,NA
75,27996,24jan015,24-JAN015_1,I-Incubating,NotApplicable,2024-06-22T08:10:48-08:00,2024-06-24T08:18:21-08:00,2024-06-22T08:10:43-08:00,2024-06-24T08:18:26-08:00,FALSE,6/22/2024 8:10,6/24/2024 8:18,2887.716667,48.12861111,10933.5,169,NA,NA,NA,NA
76,28039,24jan109,24-JAN109_1,I-Incubating,NotApplicable,2024-07-04T05:50:52-08:00,2024-07-06T05:55:56-08:00,2024-07-04T05:50:47-08:00,2024-07-06T05:56:01-08:00,FALSE,7/4/2024 5:50,7/6/2024 5:56,2885.233333,48.08722222,17687.83333,169,NA,NA,NA,NA
77,26303,19nrg046,19-NRG046_2,I-Incubating,NotApplicable,2019-07-03T07:50:02-08:00,2019-07-05T07:39:56-08:00,2019-07-03T07:54:06-08:00,2019-07-05T07:44:10-08:00,FALSE,7/3/2019 7:54,7/5/2019 7:44,2870.066667,47.83444444,19656.41667,163.5,2019,SPEI,Hatched,190
78,27509,23hec144,23-HEC144_1,I-Incubating,NotApplicable,2023-07-05T07:52:47-08:00,2023-07-07T07:19:11-08:00,2023-07-05T07:52:42-08:00,2023-07-07T07:19:16-08:00,FALSE,7/5/2023 7:52,7/7/2023 7:19,2846.566667,47.44277778,16440.78333,170,2023,KIEI,Destroyed,194
79,27998,24jan015,24-JAN015_1,I-Incubating,NotApplicable,2024-06-24T08:37:21-08:00,2024-06-26T07:55:05-08:00,2024-06-24T08:37:16-08:00,2024-06-26T07:55:10-08:00,FALSE,6/24/2024 8:37,6/26/2024 7:55,2837.9,47.29833333,10933.5,169,NA,NA,NA,NA
80,22495,12jjn017,12-JJN017_1,I-Incubating,NotApplicable,2012-06-23T12:25:15-08:00,2012-06-25T11:41:30-08:00,2012-06-24T10:51:28-08:00,2012-06-26T10:07:58-08:00,FALSE,6/24/2012 10:51,6/26/2012 10:07,2836.5,47.275,5417.366667,NA,2012,SPEI,Destroyed,178
81,23081,16fox002,16-FOX002_1,I-Incubating,NotApplicable,2016-06-17T09:23:00-08:00,2016-06-19T08:37:30-08:00,2016-06-17T09:19:11-08:00,2016-06-19T08:33:56-08:00,FALSE,6/17/2016 9:19,6/19/2016 8:33,2834.75,47.24583333,24531.36667,156,2016,KIEI,Hatched,186
82,22723,15ery012,15-ERY012_2,I-Incubating,NotApplicable,2015-07-04T07:35:45-08:00,2015-07-06T06:39:15-08:00,2015-07-04T07:35:37-08:00,2015-07-06T06:39:22-08:00,FALSE,7/4/2015 7:35,7/6/2015 6:39,2823.75,47.0625,16776.75,166,2015,SPEI,Hatched,191
83,22506,12rrg007,12-RRG007_2,I-Incubating,NotApplicable,2012-07-01T06:44:10-08:00,2012-07-03T05:40:10-08:00,2012-07-01T07:09:51-08:00,2012-07-03T06:06:06-08:00,FALSE,7/1/2012 7:09,7/3/2012 6:06,2816.25,46.9375,22670.11667,166,2012,SPEI,Hatched,192
84,21474,11des015,11-DES015_3,I-Incubating,NotApplicable,2011-07-07T08:11:13-08:00,2011-07-09T06:58:13-08:00,2011-07-07T08:38:46-08:00,2011-07-09T07:26:01-08:00,FALSE,7/7/2011 8:38,7/9/2011 7:26,2807.25,46.7875,23068.58333,167,2011,KIEI,Hatched,194
85,27674,23agc030,23-AGC030_1,I-Incubating,NotApplicable,2023-07-05T06:02:57-08:00,2023-07-07T04:33:31-08:00,2023-07-05T06:02:52-08:00,2023-07-07T04:33:36-08:00,FALSE,7/5/2023 6:02,7/7/2023 4:33,2790.733333,46.51222222,13815.63333,166,2023,SPEI,Destroyed,189
86,27232,22esw041,22-ESW041_2,I-Incubating,NotApplicable,2022-07-11T12:17:56-08:00,2022-07-13T10:47:10-08:00,2022-07-11T12:17:51-08:00,2022-07-13T10:47:15-08:00,FALSE,7/11/2022 12:17,7/13/2022 10:47,2789.4,46.49,23844.31667,172.5,2022,KIEI,Destroyed,199
87,26286,19nrg046,19-NRG046_1,I-Incubating,NotApplicable,2019-06-26T07:55:21-08:00,2019-06-28T06:23:25-08:00,2019-06-26T07:59:25-08:00,2019-06-28T06:27:39-08:00,FALSE,6/26/2019 7:59,6/28/2019 6:27,2788.233333,46.47055556,19656.41667,163.5,2019,SPEI,Hatched,190
88,25965,19cht010,19-CHT010_2,I-Incubating,NotApplicable,2019-06-25T14:06:01-08:00,2019-06-27T12:33:46-08:00,2019-06-25T14:06:01-08:00,2019-06-27T12:33:51-08:00,FALSE,6/25/2019 14:06,6/27/2019 12:33,2787.833333,46.46388889,20017.1,161.8333333,2019,KIEI,Hatched,190
89,28088,24mle091,24-MLE091_1,I-Incubating,NotApplicable,2024-07-08T09:27:58-08:00,2024-07-10T07:45:22-08:00,2024-07-08T09:27:53-08:00,2024-07-10T07:45:27-08:00,FALSE,7/8/2024 9:27,7/10/2024 7:45,2777.566667,46.29277778,20237.86667,167.75,2024,SPEI,Hatched,197
90,26245,19noc017,19-NOC017_1,I-Incubating,NotApplicable,2019-06-29T06:26:41-08:00,2019-07-01T04:40:35-08:00,2019-06-29T06:26:36-08:00,2019-07-01T04:40:40-08:00,FALSE,6/29/2019 6:26,7/1/2019 4:40,2774.066667,46.23444444,18492.61667,162,2019,SPEI,Hatched,189
91,27963,24cam058,24-CAM058_1,I-Incubating,NotApplicable,2024-07-03T06:15:37-08:00,2024-07-05T04:17:32-08:00,2024-07-03T06:15:37-08:00,2024-07-05T04:17:37-08:00,FALSE,7/3/2024 6:15,7/5/2024 4:17,2762,46.03333333,27151.16667,176.75,2024,KIEI,Hatched,204
