"","activity_id","nest_id","video_id","behavior","recess_cause","datetime_begin_raw","datetime_end_raw","datetime_begin_corrected","datetime_end_corrected","has_negative_duration","begin_dt","end_dt","duration_min","duration_hr"
"234",25065,"14eeu038","14-EEU038_3","I-Incubating","NotApplicable","1999-12-31T17:11:55-09:00","2000-01-01T17:59:10-09:00","2014-07-17T08:16:53-08:00","2014-07-18T09:04:23-08:00",FALSE,2014-07-17 08:16:53,2014-07-18 09:04:23,1487.5,24.7916666666667
"235",22508,"12rrg007","12-RRG007_3","I-Incubating","NotApplicable","2012-07-04T03:31:10-08:00","2012-07-05T04:18:10-08:00","2012-07-04T05:35:51-08:00","2012-07-05T06:23:06-08:00",FALSE,2012-07-04 05:35:51,2012-07-05 06:23:06,1487.25,24.7875
"236",23090,"16fox002","16-FOX002_2","I-Incubating","NotApplicable","2016-06-25T09:22:15-08:00","2016-06-26T10:08:00-08:00","2016-06-25T09:18:26-08:00","2016-06-26T10:04:26-08:00",FALSE,2016-06-25 09:18:26,2016-06-26 10:04:26,1486,24.7666666666667
"237",22308,"12mtw040","12-MTW040_2","I-Incubating","NotApplicable","2012-07-10T23:52:48-08:00","2012-07-12T00:37:33-08:00","2012-07-11T00:15:25-08:00","2012-07-12T01:00:25-08:00",FALSE,2012-07-11 00:15:25,2012-07-12 01:00:25,1485,24.75
"238",25175,"14smh016","14-SMH016_1","I-Incubating","NotApplicable","2014-07-05T03:19:50-08:00","2014-07-06T03:59:20-08:00","2014-07-05T05:17:39-08:00","2014-07-06T05:57:24-08:00",FALSE,2014-07-05 05:17:39,2014-07-06 05:57:24,1479.75,24.6625
"239",23055,"16dlc007","16-DLC007_2","I-Incubating","NotApplicable","2016-06-29T10:40:15-08:00","2016-06-30T11:14:00-08:00","2016-06-29T10:40:07-08:00","2016-06-30T11:14:07-08:00",FALSE,2016-06-29 10:40:07,2016-06-30 11:14:07,1474,24.5666666666667
"240",25192,"14mtw053","14-MTW053_4","I-Incubating","NotApplicable","2014-07-11T07:06:15-08:00","2014-07-12T07:38:45-08:00","2014-07-11T07:06:07-08:00","2014-07-12T07:38:52-08:00",FALSE,2014-07-11 07:06:07,2014-07-12 07:38:52,1472.75,24.5458333333333
"241",26193,"19cht024","19-CHT024_1","I-Incubating","NotApplicable","2019-07-08T04:43:13-08:00","2019-07-09T05:14:30-08:00","2019-07-08T04:49:26-08:00","2019-07-09T05:21:01-08:00",FALSE,2019-07-08 04:49:26,2019-07-09 05:21:01,1471.58333333333,24.5263888888889
"242",27402,"23lsc014","23-LSC014_1","I-Incubating","NotApplicable","2023-06-28T05:42:52-08:00","2023-06-29T06:13:19-08:00","2023-06-28T05:42:47-08:00","2023-06-29T06:13:24-08:00",FALSE,2023-06-28 05:42:47,2023-06-29 06:13:24,1470.61666666667,24.5102777777778
"243",27247,"22nrg021","22-NRG021_2","I-Incubating","NotApplicable","2022-07-13T05:03:09-08:00","2022-07-14T05:33:16-08:00","2022-07-13T05:03:04-08:00","2022-07-14T05:33:21-08:00",FALSE,2022-07-13 05:03:04,2022-07-14 05:33:21,1470.28333333333,24.5047222222222
"244",25176,"14smh016","14-SMH016_1","I-Incubating","NotApplicable","2014-07-06T04:01:55-08:00","2014-07-07T04:31:50-08:00","2014-07-06T05:59:49-08:00","2014-07-07T06:29:54-08:00",FALSE,2014-07-06 05:59:49,2014-07-07 06:29:54,1470.08333333333,24.5013888888889
"245",21478,"11des015","11-DES015_3","I-Incubating","NotApplicable","2011-07-10T07:07:28-08:00","2011-07-11T07:36:13-08:00","2011-07-10T07:35:01-08:00","2011-07-11T08:03:54-08:00",FALSE,2011-07-10 07:35:01,2011-07-11 08:03:54,1468.88333333333,24.4813888888889
"246",25974,"19cht010","19-CHT010_3","I-Incubating","NotApplicable","2019-07-04T06:45:37-08:00","2019-07-05T07:13:54-08:00","2019-07-04T06:45:32-08:00","2019-07-05T07:13:59-08:00",FALSE,2019-07-04 06:45:32,2019-07-05 07:13:59,1468.45,24.4741666666667
"247",26181,"19cht024","19-CHT024_1","I-Incubating","NotApplicable","2019-07-03T04:38:39-08:00","2019-07-04T05:04:26-08:00","2019-07-03T04:44:52-08:00","2019-07-04T05:10:49-08:00",FALSE,2019-07-03 04:44:52,2019-07-04 05:10:49,1465.95,24.4325
"248",27234,"22esw041","22-ESW041_2","I-Incubating","NotApplicable","2022-07-13T11:07:20-08:00","2022-07-14T11:30:57-08:00","2022-07-13T11:07:15-08:00","2022-07-14T11:31:02-08:00",FALSE,2022-07-13 11:07:15,2022-07-14 11:31:02,1463.78333333333,24.3963888888889
"249",25527,"14mwm015","14-MWM015_1","I-Incubating","NotApplicable","2014-07-04T02:21:00-08:00","2014-07-05T02:43:15-08:00","2014-07-04T05:21:45-08:00","2014-07-05T05:44:07-08:00",FALSE,2014-07-04 05:21:45,2014-07-05 05:44:07,1462.36666666667,24.3727777777778
"250",27471,"23jan116","23-JAN116_1","I-Incubating","NotApplicable","2023-07-10T07:27:34-08:00","2023-07-11T07:49:41-08:00","2023-07-10T07:27:29-08:00","2023-07-11T07:49:46-08:00",FALSE,2023-07-10 07:27:29,2023-07-11 07:49:46,1462.28333333333,24.3713888888889
"251",21806,"11mcz010",NA,"I-Incubating","NotApplicable","2011-06-28T13:58:14-08:00","2011-06-29T14:18:11-08:00","2011-06-28T13:58:06-08:00","2011-06-29T14:18:18-08:00",FALSE,2011-06-28 13:58:06,2011-06-29 14:18:18,1460.2,24.3366666666667
"252",25187,"14mtw053","14-MTW053_3","I-Incubating","NotApplicable","2014-07-09T05:53:00-08:00","2014-07-10T06:08:30-08:00","2014-07-09T05:52:52-08:00","2014-07-10T06:08:37-08:00",FALSE,2014-07-09 05:52:52,2014-07-10 06:08:37,1455.75,24.2625
"253",28122,"25cbp038","25-CBP038","I-Incubating","NotApplicable","2025-07-07T08:10:23-08:00","2025-07-08T08:16:40-08:00","2025-07-07T08:10:18-08:00","2025-07-08T08:16:45-08:00",FALSE,2025-07-07 08:10:18,2025-07-08 08:16:45,1446.45,24.1075
"254",28047,"24jan109","24-JAN109_1","I-Incubating","NotApplicable","2024-07-10T06:56:54-08:00","2024-07-11T07:01:41-08:00","2024-07-10T06:56:49-08:00","2024-07-11T07:01:46-08:00",FALSE,2024-07-10 06:56:49,2024-07-11 07:01:46,1444.95,24.0825
"255",27987,"24cam058","24-CAM058_1","I-Incubating","NotApplicable","2024-07-21T08:43:42-08:00","2024-07-22T08:48:09-08:00","2024-07-21T08:43:37-08:00","2024-07-22T08:48:14-08:00",FALSE,2024-07-21 08:43:37,2024-07-22 08:48:14,1444.61666666667,24.0769444444444
